img_src,x,y
58.mp4,0.2679028,0.37943444
59.mp4,0.7260743,0.86701065
60.mp4,0.8056115,0.73835236
61.mp4,0.79637414,0.6708687
62.mp4,0.43085554,0.6152373
63.mp4,0.14999734,0.32832277
64.mp4,0.94726664,0.8187061
65.mp4,0.32755613,0.24098222
66.mp4,0.73580444,0.78943884
67.mp4,0.49430504,0.40223235
68.mp4,0.16041964,0.43039134
69.mp4,0.6579428,0.5379761
70.mp4,0.58103347,0.6065756
71.mp4,0.8427327,0.6704659
72.mp4,0.3072483,0.388817
73.mp4,0.6562693,0.7934338
74.mp4,0.54158396,0.4653681
75.mp4,0.6221038,0.7784755
76.mp4,0.38141185,0.5429281
77.mp4,0.78892213,0.6253792
78.mp4,0.57824636,0.5544405
79.mp4,0.5012945,0.5517267
80.mp4,0.45836067,0.6797238
81.mp4,0.6949789,0.8053888
82.mp4,0.3019976,0.28947064
83.mp4,0.43085483,0.52658236
84.mp4,0.7154534,0.6555623
85.mp4,0.28892735,0.25004578
86.mp4,0.82142645,0.64488673
87.mp4,0.5216093,0.71802604
88.mp4,0.609041,0.685592
89.mp4,0.5398136,0.58295757
90.mp4,0.38422966,0.35734355
91.mp4,0.51658535,0.76541615
92.mp4,0.7366488,0.6941846
93.mp4,0.76088226,0.88050133
94.mp4,0.8771868,0.76371044
95.mp4,0.3489682,0.5772048
96.mp4,0.9422669,0.7914761
97.mp4,0.20681699,0.4245714
98.mp4,0.5403022,0.62967145
99.mp4,0.54017013,0.42295548
100.mp4,0.14662074,0.48062792
101.mp4,0.21310656,0.55667967
102.mp4,0.17015342,0.20011418
103.mp4,0.9289365,0.96250635
104.mp4,0.33690086,0.42118385
105.mp4,0.46515113,0.57528466
106.mp4,0.22718032,0.21343732
107.mp4,0.6892785,0.8494263
108.mp4,0.19047838,0.5352857
109.mp4,0.86472225,0.9303954
110.mp4,0.35395342,0.50589496
111.mp4,0.9918333,0.94950384
112.mp4,0.91334075,0.780336
113.mp4,0.7703869,0.76129895
114.mp4,0.9963988,0.9760026
115.mp4,0.7792386,0.8056569
116.mp4,0.8123868,0.779128
117.mp4,0.3828979,0.27599415
118.mp4,0.30682203,0.5850465
119.mp4,0.21588606,0.49819863
120.mp4,0.8605541,0.84342414
121.mp4,0.541793,0.5315345
122.mp4,0.11138708,0.23218232
123.mp4,0.17201911,0.23989668
124.mp4,0.69542444,0.71654093
125.mp4,0.26920593,0.20539558
126.mp4,0.9846649,0.9221801
127.mp4,0.4249967,0.7082808
128.mp4,0.21133365,0.38647646
129.mp4,0.38869423,0.59308416
130.mp4,0.79438895,0.8583864
131.mp4,0.655231,0.75076306
132.mp4,0.86275816,0.89532757
133.mp4,0.079185456,0.3694279
134.mp4,0.4847525,0.7477678
135.mp4,0.42155114,0.39658946
136.mp4,0.067561515,0.33779073
137.mp4,0.34453773,0.374389
138.mp4,0.46087277,0.34948656
139.mp4,0.9717032,0.8683001
140.mp4,0.61537343,0.57677174
141.mp4,0.77629,0.7082292
142.mp4,0.48698896,0.4667462
